SAL_ID,Biomarker_Name,Biomarker_Type,Sampling_Method,Collection_Method,Analysis_Method,Collection_site,Disease_Category,Disease_name,Disease_subtype,Fold_Change,Regulation,Exosomal/Non-exosomal,Organism,PMID,Year_of_Publication,ID,Biomarker,Sequence
SAL_22319,Bacilli,Prognostic,One hundred ten saliva samples from 12-year-old children were taken and divided into six groups defined in strict accordance with their dental caries prevalence,"The saliva was collected in the morning, approximately 2h after food intake followed by brushing, using three sterilepacked ISO 50 diameter paper points which were placed on the floor of the mouth for 30 s.",Pyrosequencing of the bacterial 16S rRNA gene,Whole Saliva,Dental Disorder, Dental caries,Caries lesions with breakdown without fillings,0.796875,Downregulated,NA,Homo sapiens,24532386,2013,91061,Microbe,NZ_JAMRWU000000000.1
SAL_22320,Bacteroidia,Prognostic,One hundred ten saliva samples from 12-year-old children were taken and divided into six groups defined in strict accordance with their dental caries prevalence,"The saliva was collected in the morning, approximately 2h after food intake followed by brushing, using three sterilepacked ISO 50 diameter paper points which were placed on the floor of the mouth for 30 s.",Pyrosequencing of the bacterial 16S rRNA gene,Whole Saliva,Dental Disorder, Dental caries,Initial caries lesions (ICDAS) without fillings,1.53125,Upregulated,NA,Homo sapiens,24532386,2013,200643,Microbe,NZ_JAMRUP000000000.1
SAL_22321,Bacteroidia,Prognostic,One hundred ten saliva samples from 12-year-old children were taken and divided into six groups defined in strict accordance with their dental caries prevalence,"The saliva was collected in the morning, approximately 2h after food intake followed by brushing, using three sterilepacked ISO 50 diameter paper points which were placed on the floor of the mouth for 30 s.",Pyrosequencing of the bacterial 16S rRNA gene,Whole Saliva,Dental Disorder, Dental caries,Initial caries lesions with fillings,1.21875,Upregulated,NA,Homo sapiens,24532386,2013,200643,Microbe,NZ_JAMRUP000000000.1
SAL_22322,Bacteroidia,Prognostic,One hundred ten saliva samples from 12-year-old children were taken and divided into six groups defined in strict accordance with their dental caries prevalence,"The saliva was collected in the morning, approximately 2h after food intake followed by brushing, using three sterilepacked ISO 50 diameter paper points which were placed on the floor of the mouth for 30 s.",Pyrosequencing of the bacterial 16S rRNA gene,Whole Saliva,Dental Disorder, Dental caries,Caries lesions with breakdown with fillings,2.40625,Upregulated,NA,Homo sapiens,24532386,2013,200643,Microbe,NZ_JAMRUP000000000.1
SAL_22323,Bacteroidia,Prognostic,One hundred ten saliva samples from 12-year-old children were taken and divided into six groups defined in strict accordance with their dental caries prevalence,"The saliva was collected in the morning, approximately 2h after food intake followed by brushing, using three sterilepacked ISO 50 diameter paper points which were placed on the floor of the mouth for 30 s.",Pyrosequencing of the bacterial 16S rRNA gene,Whole Saliva,Dental Disorder, Dental caries,Caries lesions with breakdown without fillings,3.375,Upregulated,NA,Homo sapiens,24532386,2013,200643,Microbe,NZ_JAMRUP000000000.1
SAL_22324,Betaproteobacteria,Prognostic,One hundred ten saliva samples from 12-year-old children were taken and divided into six groups defined in strict accordance with their dental caries prevalence,"The saliva was collected in the morning, approximately 2h after food intake followed by brushing, using three sterilepacked ISO 50 diameter paper points which were placed on the floor of the mouth for 30 s.",Pyrosequencing of the bacterial 16S rRNA gene,Whole Saliva,Dental Disorder, Dental caries,Initial caries lesions (ICDAS) without fillings,0.919354839,Downregulated,NA,Homo sapiens,24532386,2013,28216,Microbe,NZ_AP025731.1
SAL_22325,Betaproteobacteria,Prognostic,One hundred ten saliva samples from 12-year-old children were taken and divided into six groups defined in strict accordance with their dental caries prevalence,"The saliva was collected in the morning, approximately 2h after food intake followed by brushing, using three sterilepacked ISO 50 diameter paper points which were placed on the floor of the mouth for 30 s.",Pyrosequencing of the bacterial 16S rRNA gene,Whole Saliva,Dental Disorder, Dental caries,Initial caries lesions with fillings,0.967741935,Downregulated,NA,Homo sapiens,24532386,2013,28216,Microbe,NZ_AP025731.1
SAL_22326,Betaproteobacteria,Prognostic,One hundred ten saliva samples from 12-year-old children were taken and divided into six groups defined in strict accordance with their dental caries prevalence,"The saliva was collected in the morning, approximately 2h after food intake followed by brushing, using three sterilepacked ISO 50 diameter paper points which were placed on the floor of the mouth for 30 s.",Pyrosequencing of the bacterial 16S rRNA gene,Whole Saliva,Dental Disorder, Dental caries,Caries lesions with breakdown with fillings,0.467741935,Downregulated,NA,Homo sapiens,24532386,2013,28216,Microbe,NZ_AP025731.1
SAL_22327,Betaproteobacteria,Prognostic,One hundred ten saliva samples from 12-year-old children were taken and divided into six groups defined in strict accordance with their dental caries prevalence,"The saliva was collected in the morning, approximately 2h after food intake followed by brushing, using three sterilepacked ISO 50 diameter paper points which were placed on the floor of the mouth for 30 s.",Pyrosequencing of the bacterial 16S rRNA gene,Whole Saliva,Dental Disorder, Dental caries,Caries lesions with breakdown without fillings,0.451612903,Downregulated,NA,Homo sapiens,24532386,2013,28216,Microbe,NZ_AP025731.1
SAL_22328,Clostridia,Prognostic,One hundred ten saliva samples from 12-year-old children were taken and divided into six groups defined in strict accordance with their dental caries prevalence,"The saliva was collected in the morning, approximately 2h after food intake followed by brushing, using three sterilepacked ISO 50 diameter paper points which were placed on the floor of the mouth for 30 s.",Pyrosequencing of the bacterial 16S rRNA gene,Whole Saliva,Dental Disorder, Dental caries,Initial caries lesions (ICDAS) without fillings,0.4,Downregulated,NA,Homo sapiens,24532386,2013,186801,Microbe,NZ_AP024620.1
SAL_22329,Clostridia,Prognostic,One hundred ten saliva samples from 12-year-old children were taken and divided into six groups defined in strict accordance with their dental caries prevalence,"The saliva was collected in the morning, approximately 2h after food intake followed by brushing, using three sterilepacked ISO 50 diameter paper points which were placed on the floor of the mouth for 30 s.",Pyrosequencing of the bacterial 16S rRNA gene,Whole Saliva,Dental Disorder, Dental caries,Initial caries lesions with fillings,3.58,Upregulated,NA,Homo sapiens,24532386,2013,186801,Microbe,NZ_AP024620.1
SAL_22330,Clostridia,Prognostic,One hundred ten saliva samples from 12-year-old children were taken and divided into six groups defined in strict accordance with their dental caries prevalence,"The saliva was collected in the morning, approximately 2h after food intake followed by brushing, using three sterilepacked ISO 50 diameter paper points which were placed on the floor of the mouth for 30 s.",Pyrosequencing of the bacterial 16S rRNA gene,Whole Saliva,Dental Disorder, Dental caries,Caries lesions with breakdown with fillings,1.353333333,Upregulated,NA,Homo sapiens,24532386,2013,186801,Microbe,NZ_AP024620.1
SAL_22331,Clostridia,Prognostic,One hundred ten saliva samples from 12-year-old children were taken and divided into six groups defined in strict accordance with their dental caries prevalence,"The saliva was collected in the morning, approximately 2h after food intake followed by brushing, using three sterilepacked ISO 50 diameter paper points which were placed on the floor of the mouth for 30 s.",Pyrosequencing of the bacterial 16S rRNA gene,Whole Saliva,Dental Disorder, Dental caries,Caries lesions with breakdown without fillings,1.093333333,Upregulated,NA,Homo sapiens,24532386,2013,186801,Microbe,NZ_AP024620.1
SAL_22332,Deltaproteobacteria,Prognostic,One hundred ten saliva samples from 12-year-old children were taken and divided into six groups defined in strict accordance with their dental caries prevalence,"The saliva was collected in the morning, approximately 2h after food intake followed by brushing, using three sterilepacked ISO 50 diameter paper points which were placed on the floor of the mouth for 30 s.",Pyrosequencing of the bacterial 16S rRNA gene,Whole Saliva,Dental Disorder, Dental caries,Initial caries lesions (ICDAS) without fillings,0,Downregulated,NA,Homo sapiens,24532386,2013,28221,Microbe,NZ_JAMHGA000000000.1
SAL_22333,Deltaproteobacteria,Prognostic,One hundred ten saliva samples from 12-year-old children were taken and divided into six groups defined in strict accordance with their dental caries prevalence,"The saliva was collected in the morning, approximately 2h after food intake followed by brushing, using three sterilepacked ISO 50 diameter paper points which were placed on the floor of the mouth for 30 s.",Pyrosequencing of the bacterial 16S rRNA gene,Whole Saliva,Dental Disorder, Dental caries,Initial caries lesions with fillings,0,Downregulated,NA,Homo sapiens,24532386,2013,28221,Microbe,NZ_JAMHGA000000000.1
SAL_22334,Deltaproteobacteria,Prognostic,One hundred ten saliva samples from 12-year-old children were taken and divided into six groups defined in strict accordance with their dental caries prevalence,"The saliva was collected in the morning, approximately 2h after food intake followed by brushing, using three sterilepacked ISO 50 diameter paper points which were placed on the floor of the mouth for 30 s.",Pyrosequencing of the bacterial 16S rRNA gene,Whole Saliva,Dental Disorder, Dental caries,Caries lesions with breakdown with fillings,0,Downregulated,NA,Homo sapiens,24532386,2013,28221,Microbe,NZ_JAMHGA000000000.1
SAL_22335,Deltaproteobacteria,Prognostic,One hundred ten saliva samples from 12-year-old children were taken and divided into six groups defined in strict accordance with their dental caries prevalence,"The saliva was collected in the morning, approximately 2h after food intake followed by brushing, using three sterilepacked ISO 50 diameter paper points which were placed on the floor of the mouth for 30 s.",Pyrosequencing of the bacterial 16S rRNA gene,Whole Saliva,Dental Disorder, Dental caries,Caries lesions with breakdown without fillings,0,Downregulated,NA,Homo sapiens,24532386,2013,28221,Microbe,NZ_JAMHGA000000000.1
SAL_22336,Epsilonproteobacteria,Prognostic,One hundred ten saliva samples from 12-year-old children were taken and divided into six groups defined in strict accordance with their dental caries prevalence,"The saliva was collected in the morning, approximately 2h after food intake followed by brushing, using three sterilepacked ISO 50 diameter paper points which were placed on the floor of the mouth for 30 s.",Pyrosequencing of the bacterial 16S rRNA gene,Whole Saliva,Dental Disorder, Dental caries,Initial caries lesions (ICDAS) without fillings,2.1,Upregulated,NA,Homo sapiens,24532386,2013,29547,Microbe,NZ_JAGJGE000000000.1
SAL_22337,Epsilonproteobacteria,Prognostic,One hundred ten saliva samples from 12-year-old children were taken and divided into six groups defined in strict accordance with their dental caries prevalence,"The saliva was collected in the morning, approximately 2h after food intake followed by brushing, using three sterilepacked ISO 50 diameter paper points which were placed on the floor of the mouth for 30 s.",Pyrosequencing of the bacterial 16S rRNA gene,Whole Saliva,Dental Disorder, Dental caries,Initial caries lesions with fillings,0.85,Downregulated,NA,Homo sapiens,24532386,2013,29547,Microbe,NZ_JAGJGE000000000.1
SAL_22338,Epsilonproteobacteria,Prognostic,One hundred ten saliva samples from 12-year-old children were taken and divided into six groups defined in strict accordance with their dental caries prevalence,"The saliva was collected in the morning, approximately 2h after food intake followed by brushing, using three sterilepacked ISO 50 diameter paper points which were placed on the floor of the mouth for 30 s.",Pyrosequencing of the bacterial 16S rRNA gene,Whole Saliva,Dental Disorder, Dental caries,Caries lesions with breakdown with fillings,3,Upregulated,NA,Homo sapiens,24532386,2013,29547,Microbe,NZ_JAGJGE000000000.1
